"issue_key","s2r_label","reason","s2r_reproducibility","s2r_validity","s2r_failure_type","s2r_reason","expected_behavior_presence","expected_behavior_quality","expected_behavior_reason","observed_behavior_presence","observed_behavior_quality","observed_behavior_reason","overall_reason","status","model","prompt_version","seed","system_fingerprint","input_tokens","cached_input_tokens","output_tokens","total_tokens","cost_usd","timestamp","raw_response"
"MC-301151","Executable","The report provides a clear description of the bug behavior, including the graphical freeze occurring after 20-30 seconds of gameplay, which allows for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","The report provides a clear description of the bug behavior, including the graphical freeze occurring after 20-30 seconds of gameplay, which allows for an attempt to reproduce the issue.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be when the game is functioning correctly.","Present","Sufficient","The report describes the observed behavior of the game freezing graphically while still allowing for some interaction, which is clear enough to understand.","The report effectively describes the bug and its symptoms, making it actionable for reproduction, but lacks a clear expected behavior.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V10_PilotCandidate","210","fp_844ddd95ff","2450","0","232","2682","0.00050670","2026-07-11T10:07:30","{
  ""issue_key"": ""MC-301151"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides a clear description of the bug behavior, including the graphical freeze occurring after 20-30 seconds of gameplay, which allows for an attempt to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be when the game is functioning correctly.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of the game freezing graphically while still allowing for some interaction, which is clear enough to understand.""
  },
  ""overall_reason"": ""The report effectively describes the bug and its symptoms, making it actionable for reproduction, but lacks a clear expected behavior.""
}"
"MC-300562","Executable","The report provides a clear description of the bug behavior involving the Ender Dragon and arrow velocity, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","The report provides a clear description of the bug behavior involving the Ender Dragon and arrow velocity, allowing for an attempt to reproduce the issue.","Present","Accurate","The expected behavior is clearly stated, indicating that arrow velocity should correspond to the actual knockback experienced.","Present","Sufficient","The observed behavior is described in detail, explaining the unusual acceleration of the arrow when the Ender Dragon takes off.","The report effectively outlines the bug with sufficient detail to allow for reproduction attempts, while also clearly stating the expected and observed behaviors.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V10_PilotCandidate","210","fp_844ddd95ff","2636","0","224","2860","0.00052980","2026-07-11T10:07:34","{
  ""issue_key"": ""MC-300562"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides a clear description of the bug behavior involving the Ender Dragon and arrow velocity, allowing for an attempt to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly stated, indicating that arrow velocity should correspond to the actual knockback experienced.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is described in detail, explaining the unusual acceleration of the arrow when the Ender Dragon takes off.""
  },
  ""overall_reason"": ""The report effectively outlines the bug with sufficient detail to allow for reproduction attempts, while also clearly stating the expected and observed behaviors.""
}"
"MC-300836","Executable","The report provides a clear description of the actions taken and the resulting bug behavior, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","The report provides a clear description of the actions taken and the resulting bug behavior, allowing for an attempt to reproduce the issue.","Present","Accurate","The expected behavior of being able to sleep in the bed after regaining power is clearly implied.","Present","Sufficient","The report describes the specific issue encountered, stating that the bed was marked as occupied despite being in a single-player world.","The report effectively outlines the steps leading to the bug and the resulting behavior, making it actionable for reproduction attempts.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V10_PilotCandidate","210","fp_844ddd95ff","2397","0","218","2615","0.00049035","2026-07-11T10:07:37","{
  ""issue_key"": ""MC-300836"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides a clear description of the actions taken and the resulting bug behavior, allowing for an attempt to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior of being able to sleep in the bed after regaining power is clearly implied.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the specific issue encountered, stating that the bed was marked as occupied despite being in a single-player world.""
  },
  ""overall_reason"": ""The report effectively outlines the steps leading to the bug and the resulting behavior, making it actionable for reproduction attempts.""
}"
"MC-300033","Non-Executable","The report does not specify how the repeating command block is activated or configured, which is critical for reproducing the command's effect.","Irreproducible","Not Applicable","Missing Information","The report does not specify how the repeating command block is activated or configured, which is critical for reproducing the command's effect.","Present","Accurate","The expected behavior of the item not duplicating is clearly stated and aligns with Minecraft mechanics.","Present","Sufficient","The observed behavior of the item eventually duplicating is clearly described.","The report provides a clear expected and observed behavior but lacks critical information on how to activate the command block, making it non-executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V10_PilotCandidate","210","fp_844ddd95ff","2457","0","216","2673","0.00049815","2026-07-11T10:07:40","{
  ""issue_key"": ""MC-300033"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not specify how the repeating command block is activated or configured, which is critical for reproducing the command's effect.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior of the item not duplicating is clearly stated and aligns with Minecraft mechanics.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior of the item eventually duplicating is clearly described.""
  },
  ""overall_reason"": ""The report provides a clear expected and observed behavior but lacks critical information on how to activate the command block, making it non-executable.""
}"
"MC-300774","Executable","The report provides enough context about the action of streaming Minecraft through Discord and the observed issue of only the menu bar showing, making it actionable.","Not Assessed","Not Applicable","Not Applicable","The report provides enough context about the action of streaming Minecraft through Discord and the observed issue of only the menu bar showing, making it actionable.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be when streaming the game.","Present","Sufficient","The report describes the observed behavior of the game only showing the menu bar and being laggy during streaming.","The report is actionable as it describes the context and the issue encountered while streaming, but it lacks a clear expected outcome.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V10_PilotCandidate","210","fp_844ddd95ff","2362","0","219","2581","0.00048570","2026-07-11T10:07:44","{
  ""issue_key"": ""MC-300774"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides enough context about the action of streaming Minecraft through Discord and the observed issue of only the menu bar showing, making it actionable.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be when streaming the game.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of the game only showing the menu bar and being laggy during streaming.""
  },
  ""overall_reason"": ""The report is actionable as it describes the context and the issue encountered while streaming, but it lacks a clear expected outcome.""
}"
"MC-300409","Non-Executable","The report lacks critical details on how to consistently trigger the bug, such as the specific conditions under which the Piglin drops a command block.","Irreproducible","Not Applicable","Missing Information","The report lacks critical details on how to consistently trigger the bug, such as the specific conditions under which the Piglin drops a command block.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be when a Piglin is killed.","Present","Sufficient","The report describes the observed behavior of a Piglin dropping a command block after being killed, but lacks clarity on the conditions leading to this.","The report describes an unusual behavior but does not provide enough information to reproduce the issue reliably.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V10_PilotCandidate","210","fp_844ddd95ff","2405","0","226","2631","0.00049635","2026-07-11T10:07:48","{
  ""issue_key"": ""MC-300409"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report lacks critical details on how to consistently trigger the bug, such as the specific conditions under which the Piglin drops a command block.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be when a Piglin is killed.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of a Piglin dropping a command block after being killed, but lacks clarity on the conditions leading to this.""
  },
  ""overall_reason"": ""The report describes an unusual behavior but does not provide enough information to reproduce the issue reliably.""
}"
"MC-300891","Non-Executable","The report does not specify how the music disc 'tears' is used with the jukebox, which is critical to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","The report does not specify how the music disc 'tears' is used with the jukebox, which is critical to reproduce the issue.","Present","Accurate","The expected behavior of the jukebox showing its playing state when a music disc is used is clearly implied.","Present","Sufficient","The report clearly states that the jukebox does not reflect the playing state when the disc is used.","While the expected and observed behaviors are clear, the lack of specific details on how to trigger the bug makes the report non-executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V10_PilotCandidate","210","fp_844ddd95ff","2347","0","228","2575","0.00048885","2026-07-11T10:07:52","{
  ""issue_key"": ""MC-300891"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not specify how the music disc 'tears' is used with the jukebox, which is critical to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior of the jukebox showing its playing state when a music disc is used is clearly implied.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report clearly states that the jukebox does not reflect the playing state when the disc is used.""
  },
  ""overall_reason"": ""While the expected and observed behaviors are clear, the lack of specific details on how to trigger the bug makes the report non-executable.""
}"
"MC-300737","Executable","The report provides a concrete method to recreate the crash by using a HashMap in a specific way, detailing the conditions under which the ConcurrentModificationException occurs.","Not Assessed","Not Applicable","Not Applicable","The report provides a concrete method to recreate the crash by using a HashMap in a specific way, detailing the conditions under which the ConcurrentModificationException occurs.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be when the game does not crash.","Present","Sufficient","The report clearly describes the game crashing due to a ConcurrentModificationException when using HashMap methods in a singleplayer context.","The report effectively outlines the conditions leading to the crash, making it actionable for reproduction, but lacks a clear expected outcome.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V10_PilotCandidate","210","fp_844ddd95ff","2597","0","228","2825","0.00052635","2026-07-11T10:07:56","{
  ""issue_key"": ""MC-300737"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides a concrete method to recreate the crash by using a HashMap in a specific way, detailing the conditions under which the ConcurrentModificationException occurs.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be when the game does not crash.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report clearly describes the game crashing due to a ConcurrentModificationException when using HashMap methods in a singleplayer context.""
  },
  ""overall_reason"": ""The report effectively outlines the conditions leading to the crash, making it actionable for reproduction, but lacks a clear expected outcome."" 
}"
"MC-301132","Non-Executable","The report describes a symptom of not being able to collect an item but lacks specific details on how to reproduce the issue, such as the exact conditions or actions leading to the problem.","Irreproducible","Not Applicable","Missing Information","The report describes a symptom of not being able to collect an item but lacks specific details on how to reproduce the issue, such as the exact conditions or actions leading to the problem.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be.","Present","Sufficient","The report describes the observed behavior of not being able to collect an item, which is clear enough to understand.","The report lacks critical details needed to reproduce the bug, making it non-executable despite providing a clear observed behavior.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V10_PilotCandidate","210","fp_844ddd95ff","2389","0","227","2616","0.00049455","2026-07-11T10:08:00","{
  ""issue_key"": ""MC-301132"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report describes a symptom of not being able to collect an item but lacks specific details on how to reproduce the issue, such as the exact conditions or actions leading to the problem.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of not being able to collect an item, which is clear enough to understand.""
  },
  ""overall_reason"": ""The report lacks critical details needed to reproduce the bug, making it non-executable despite providing a clear observed behavior.""
}"
"MC-300420","Executable","The report provides a clear description of the intended bug behavior and the actions required to reproduce it, specifically regarding the sprint window settings and their effect on sprinting mechanics.","Not Assessed","Not Applicable","Not Applicable","The report provides a clear description of the intended bug behavior and the actions required to reproduce it, specifically regarding the sprint window settings and their effect on sprinting mechanics.","Present","Accurate","The expected behavior is clearly stated as being able to sprint by double-tapping W after setting the sprint window option, which aligns with Minecraft's mechanics.","Present","Sufficient","The observed behavior is clearly described, indicating that the player cannot sprint as intended when the sprint window is set to 1 or 2.","The report is actionable and provides sufficient detail for another evaluator to attempt to reproduce the bug, with clear expected and observed behaviors.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V10_PilotCandidate","210","fp_844ddd95ff","2409","0","244","2653","0.00050775","2026-07-11T10:08:03","{
  ""issue_key"": ""MC-300420"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides a clear description of the intended bug behavior and the actions required to reproduce it, specifically regarding the sprint window settings and their effect on sprinting mechanics.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly stated as being able to sprint by double-tapping W after setting the sprint window option, which aligns with Minecraft's mechanics.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is clearly described, indicating that the player cannot sprint as intended when the sprint window is set to 1 or 2.""
  },
  ""overall_reason"": ""The report is actionable and provides sufficient detail for another evaluator to attempt to reproduce the bug, with clear expected and observed behaviors.""
}"
"MC-301221","Non-Executable","The report does not specify how to trigger the rendering issue, such as specific conditions or actions that lead to the incorrect item light rendering.","Irreproducible","Not Applicable","Missing Information","The report does not specify how to trigger the rendering issue, such as specific conditions or actions that lead to the incorrect item light rendering.","Present","Accurate","The expected behavior of items not glowing at night is clearly stated and aligns with Minecraft mechanics.","Present","Sufficient","The report describes the observed behavior of items incorrectly glowing at night, providing enough detail to understand the issue.","While the expected and observed behaviors are clear, the lack of specific triggering conditions makes the report non-executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V10_PilotCandidate","210","fp_844ddd95ff","2401","0","220","2621","0.00049215","2026-07-11T10:08:07","{
  ""issue_key"": ""MC-301221"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not specify how to trigger the rendering issue, such as specific conditions or actions that lead to the incorrect item light rendering.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior of items not glowing at night is clearly stated and aligns with Minecraft mechanics.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of items incorrectly glowing at night, providing enough detail to understand the issue.""
  },
  ""overall_reason"": ""While the expected and observed behaviors are clear, the lack of specific triggering conditions makes the report non-executable.""
}"
"MC-300973","Non-Executable","The report does not specify how to properly observe the oxidation of the copper golem, such as the necessary conditions or time required for oxidation to occur.","Irreproducible","Not Applicable","Missing Information","The report does not specify how to properly observe the oxidation of the copper golem, such as the necessary conditions or time required for oxidation to occur.","Present","Accurate","The expected behavior of the copper golem oxidizing is clearly stated.","Present","Sufficient","The report describes that the oxidation is not happening as intended.","While the expected and observed behaviors are clear, the lack of critical setup details makes the steps to reproduce non-executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V10_PilotCandidate","210","fp_844ddd95ff","2361","0","212","2573","0.00048135","2026-07-11T10:08:10","{
  ""issue_key"": ""MC-300973"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not specify how to properly observe the oxidation of the copper golem, such as the necessary conditions or time required for oxidation to occur.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior of the copper golem oxidizing is clearly stated.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes that the oxidation is not happening as intended.""
  },
  ""overall_reason"": ""While the expected and observed behaviors are clear, the lack of critical setup details makes the steps to reproduce non-executable.""
}"
"MC-301125","Non-Executable","The report does not specify how the user is unable to mine or place blocks, lacking critical details on the actions taken or the game state.","Irreproducible","Not Applicable","Missing Information","The report does not specify how the user is unable to mine or place blocks, lacking critical details on the actions taken or the game state.","Not Present","Not Applicable","No explicit expected outcome is stated in the report.","Present","Insufficient","The report mentions the inability to mine or place blocks, but does not provide enough detail to understand the context or specific circumstances.","The report lacks critical information needed to reproduce the issue, making it non-executable despite describing a symptom.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V10_PilotCandidate","210","fp_844ddd95ff","2347","0","217","2564","0.00048225","2026-07-11T10:08:14","{
  ""issue_key"": ""MC-301125"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not specify how the user is unable to mine or place blocks, lacking critical details on the actions taken or the game state.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""No explicit expected outcome is stated in the report.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Insufficient"",
    ""reason"": ""The report mentions the inability to mine or place blocks, but does not provide enough detail to understand the context or specific circumstances.""
  },
  ""overall_reason"": ""The report lacks critical information needed to reproduce the issue, making it non-executable despite describing a symptom.""
}"
"MC-301203","Non-Executable","The report lacks critical details on how to trigger the skin and cape loading issue, such as specific actions taken after changing the skin or any relevant settings.","Irreproducible","Not Applicable","Missing Information","The report lacks critical details on how to trigger the skin and cape loading issue, such as specific actions taken after changing the skin or any relevant settings.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be regarding skin and cape visibility.","Present","Sufficient","The report describes that the skin appears as Steve and capes are missing, which is clear enough to understand the issue.","The report identifies a clear symptom but does not provide enough information on how to reproduce the issue, making it non-executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V10_PilotCandidate","210","fp_844ddd95ff","2377","0","230","2607","0.00049455","2026-07-11T10:08:18","{
  ""issue_key"": ""MC-301203"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report lacks critical details on how to trigger the skin and cape loading issue, such as specific actions taken after changing the skin or any relevant settings.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be regarding skin and cape visibility.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes that the skin appears as Steve and capes are missing, which is clear enough to understand the issue.""
  },
  ""overall_reason"": ""The report identifies a clear symptom but does not provide enough information on how to reproduce the issue, making it non-executable.""
}"
"MC-300031","Non-Executable","The report does not provide sufficient details on how to trigger the bug, such as the specific conditions or settings for the raid.","Irreproducible","Not Applicable","Missing Information","The report does not provide sufficient details on how to trigger the bug, such as the specific conditions or settings for the raid.","Not Present","Not Applicable","The report does not clearly state what the expected behavior is regarding vindicators spawning.","Present","Sufficient","The report indicates that vindicators are not spawning during raids, which is a clear observation.","The report lacks critical information needed to reproduce the bug, making it non-executable despite the clear observation of the issue.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V10_PilotCandidate","210","fp_844ddd95ff","2350","0","216","2566","0.00048210","2026-07-11T10:08:21","{
  ""issue_key"": ""MC-300031"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not provide sufficient details on how to trigger the bug, such as the specific conditions or settings for the raid.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not clearly state what the expected behavior is regarding vindicators spawning.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report indicates that vindicators are not spawning during raids, which is a clear observation.""
  },
  ""overall_reason"": ""The report lacks critical information needed to reproduce the bug, making it non-executable despite the clear observation of the issue.""
}"
"MC-301159","Non-Executable","The report does not provide sufficient details on how to trigger the bug, such as the specific setup or actions required to reproduce the issue with the rail junction on a redstone block.","Irreproducible","Not Applicable","Missing Information","The report does not provide sufficient details on how to trigger the bug, such as the specific setup or actions required to reproduce the issue with the rail junction on a redstone block.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be when the rail junction is placed on a redstone block.","Present","Insufficient","The report mentions that the rail junction failed, but does not provide enough detail on what that failure entails or how it manifests.","The report lacks critical information needed to reproduce the bug, including the specific actions or conditions that lead to the failure of the rail junction on a redstone block.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V10_PilotCandidate","210","fp_844ddd95ff","2363","0","250","2613","0.00050445","2026-07-11T10:08:25","{
  ""issue_key"": ""MC-301159"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not provide sufficient details on how to trigger the bug, such as the specific setup or actions required to reproduce the issue with the rail junction on a redstone block.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be when the rail junction is placed on a redstone block.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Insufficient"",
    ""reason"": ""The report mentions that the rail junction failed, but does not provide enough detail on what that failure entails or how it manifests.""
  },
  ""overall_reason"": ""The report lacks critical information needed to reproduce the bug, including the specific actions or conditions that lead to the failure of the rail junction on a redstone block.""
}"
