"timestamp","version","phase","row_index","total_rows","issue_key","status","prediction","reason","s2r_reproducibility","s2r_validity","s2r_failure_type","expected_behavior_presence","expected_behavior_quality","observed_behavior_presence","observed_behavior_quality","error_message","model","prompt_version","seed","system_fingerprint","input_tokens","cached_input_tokens","output_tokens","total_tokens","cost_usd"
"2026-07-11T19:14:21","raw","development","11","75","MC-300497","valid_json","Non-Executable","The report does not specify how to trigger the issue with the Intel Driver, making it unclear how to reproduce the bug.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2892","0","213","3105","0.00056160"
"2026-07-11T19:14:25","raw","development","12","75","MC-300519","valid_json","Non-Executable","The report lacks specific details about the seeds or environments where the bug occurs, making it unclear how to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2906","0","217","3123","0.00056610"
"2026-07-11T19:14:29","raw","development","13","75","MC-300524","valid_json","Non-Executable","The report describes the symptom of hostile mobs not spawning but lacks specific details on how to trigger or reproduce the issue, such as the specific conditions or settings required.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2923","0","220","3143","0.00057045"
"2026-07-11T19:14:35","raw","development","14","75","MC-300526","valid_json","Non-Executable","The report does not specify how to trigger the FPS fluctuation beyond pausing the game, leaving critical details about the state or actions required to reproduce the issue absent.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2922","0","232","3154","0.00057750"
"2026-07-11T19:14:39","raw","development","15","75","MC-300529","valid_json","Executable","The report provides a clear description of the action (waking up from sleeping in bed) and the observed behavior (a line appears in the middle of the screen) but lacks details on the specific conditions or environment that might affect reproducibility.","Not Assessed","Not Applicable","Not Applicable","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2898","0","248","3146","0.00058350"
"2026-07-11T19:14:44","raw","development","16","75","MC-300535","valid_json","Executable","The report provides a clear description of the bug behavior when entities enter a specific chunk, detailing various effects and interactions that can be tested.","Not Assessed","Not Applicable","Not Applicable","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","3217","0","220","3437","0.00061455"
"2026-07-11T19:14:49","raw","development","17","75","MC-300546","valid_json","Non-Executable","The report describes a symptom of pillagers being passive but lacks details on how to trigger this specific spawning behavior.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2894","0","211","3105","0.00056070"
"2026-07-11T19:14:52","raw","development","18","75","MC-300574","valid_json","Non-Executable","The report does not specify how to trigger the zombies standing on the campfire, making it unclear how to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2874","0","206","3080","0.00055470"
"2026-07-11T19:14:56","raw","development","19","75","MC-300599","valid_json","Non-Executable","The report does not specify how to trigger the cloning of the flying machine or the specific conditions under which the issue occurs.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2901","0","209","3110","0.00056055"
"2026-07-11T19:15:00","raw","development","20","75","MC-300602","valid_json","Non-Executable","The report describes trees growing in water but lacks specific details on how to trigger this behavior or the exact conditions under which it occurs.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2887","0","217","3104","0.00056325"
"2026-07-11T19:15:04","raw","development","21","75","MC-300611","valid_json","Executable","The report provides a clear description of the bug behavior related to zombie piglin spawning around a nether portal, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2941","0","226","3167","0.00057675"
"2026-07-11T19:15:14","raw","development","22","75","MC-300612","valid_json","Executable","The report provides a clear description of the bug behavior involving mobs floating instead of walking, which allows for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2931","0","210","3141","0.00056565"
"2026-07-11T19:15:18","raw","development","23","75","MC-300614","valid_json","Executable","The report provides a clear description of the action (holding food in the main hand) and the observed behavior (food not being consumed), allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2939","0","239","3178","0.00058425"
"2026-07-11T19:15:22","raw","development","24","75","MC-300618","valid_json","Non-Executable","The report describes a symptom of durability issues but lacks specific details on how to reproduce the problem, such as the exact actions taken before the tools showed the glitch.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","3011","0","224","3235","0.00058605"
"2026-07-11T19:15:28","raw","development","25","75","MC-300647","valid_json","Non-Executable","The report does not specify how the inability to place a torch is triggered or under what conditions it occurs.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Not Present","Not Applicable","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2869","0","191","3060","0.00054495"
"2026-07-11T19:15:32","raw","development","26","75","MC-300649","valid_json","Non-Executable","Full rubric post-check: the central resource-pack overlay artifact/configuration is not provided.","Irreproducible","Not Applicable","Missing Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2931","0","221","3152","0.00057225"
"2026-07-11T19:15:36","raw","development","27","75","MC-300659","valid_json","Non-Executable","The report does not specify how the user attempted to download the launcher or what specific actions led to the inability to download.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2883","0","211","3094","0.00055905"
"2026-07-11T19:15:40","raw","development","28","75","MC-300683","valid_json","Non-Executable","Full rubric post-check: the report requires clicking a world block while another GUI is open.","Irreproducible","Not Applicable","Wrong Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2899","0","211","3110","0.00056145"
"2026-07-11T19:15:44","raw","development","29","75","MC-300715","valid_json","Non-Executable","The report describes a visual issue with the ender dragon head but lacks specific details on how to trigger or reproduce the glitch.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2889","0","208","3097","0.00055815"
"2026-07-11T19:15:48","raw","development","30","75","MC-300731","valid_json","Executable","The report provides a clear description of the bug behavior and the context in which it occurs, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2963","0","228","3191","0.00058125"
"2026-07-11T19:15:53","raw","development","31","75","MC-300736","valid_json","Non-Executable","The report describes a visual glitch with the skeleton's bow but does not provide enough detail on how to trigger or observe the issue, such as the specific conditions or actions leading to the glitch.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2876","0","231","3107","0.00057000"
"2026-07-11T19:15:59","raw","development","32","75","MC-300760","valid_json","Non-Executable","The report does not provide a clear action or sequence to reproduce the issue with the Realms list sorting.","Irreproducible","Not Applicable","Missing Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2940","0","225","3165","0.00057600"
"2026-07-11T19:16:03","raw","development","33","75","MC-300761","valid_json","Executable","Full rubric post-check: launching the game is the trigger and the HDR state change is the result.","Not Assessed","Not Applicable","Not Applicable","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2885","0","211","3096","0.00055935"
"2026-07-11T19:16:08","raw","development","34","75","MC-300789","valid_json","Executable","Full rubric post-check: the report identifies a specific generated visual anomaly to inspect.","Not Assessed","Not Applicable","Not Applicable","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2876","0","200","3076","0.00055140"
"2026-07-11T19:16:12","raw","development","35","75","MC-300792","valid_json","Executable","Full rubric post-check: the report gives a concrete key combination and camera response.","Not Assessed","Not Applicable","Not Applicable","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2892","0","226","3118","0.00056940"
"2026-07-11T19:16:18","raw","development","36","75","MC-300793","valid_json","Non-Executable","The report describes a symptom of not gaining experience but lacks specific details on the actions or conditions that led to this state, making it unclear how to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2900","0","231","3131","0.00057360"
"2026-07-11T19:16:22","raw","development","37","75","MC-300807","valid_json","Non-Executable","Full rubric post-check: the data-generator command/tool and output path are not identified.","Irreproducible","Not Applicable","Missing Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","3081","0","238","3319","0.00060495"
"2026-07-11T19:16:27","raw","development","38","75","MC-300815","valid_json","Non-Executable","The report does not clearly specify how the green book is used in the crafting table, making it unclear how to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2906","0","222","3128","0.00056910"
"2026-07-11T19:16:31","raw","development","39","75","MC-300843","valid_json","Non-Executable","The report describes a symptom of the locator bar glitching but does not provide a clear action or setup to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2903","0","215","3118","0.00056445"
"2026-07-11T19:16:35","raw","development","40","75","MC-300844","valid_json","Non-Executable","The report describes a symptom of the skeleton's bow floating but does not provide a clear action or context to trigger this behavior.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2875","0","206","3081","0.00055485"
"2026-07-11T19:16:40","raw","development","41","75","MC-300845","valid_json","Executable","Full rubric post-check: opening Minecraft and observing a stuck loading screen is a concrete path.","Not Assessed","Not Applicable","Not Applicable","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2896","0","211","3107","0.00056100"
"2026-07-11T19:16:44","raw","development","42","75","MC-300874","valid_json","Executable","The report provides a clear description of the conditions under which the bug occurs, specifically involving player interaction with a tamed wolf and a mob.","Not Assessed","Not Applicable","Not Applicable","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2925","0","224","3149","0.00057315"
"2026-07-11T19:16:49","raw","development","43","75","MC-300875","valid_json","Non-Executable","The report does not specify how to trigger the behavior of breaking a gold-related block in relation to Piglin Brutes, making it unclear how to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2878","0","233","3111","0.00057150"
"2026-07-11T19:16:53","raw","development","44","75","MC-300876","valid_json","Non-Executable","The report describes symptoms of the bug but lacks specific details on how to trigger the inconsistent world generation with the same seed.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2931","0","216","3147","0.00056925"
"2026-07-11T19:16:58","raw","development","45","75","MC-300902","valid_json","Non-Executable","Full rubric post-check: the custom GUI asset setup is central but absent.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2914","0","231","3145","0.00057570"
"2026-07-11T19:17:01","raw","development","46","75","MC-300903","valid_json","Executable","The report provides a clear description of the intended behavior and the actions taken with the Copper Golem, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","3126","0","235","3361","0.00060990"
"2026-07-11T19:17:06","raw","development","47","75","MC-300905","valid_json","Non-Executable","The report does not provide a clear method to trigger the bug, making it impossible to reproduce.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2987","0","198","3185","0.00056685"
"2026-07-11T19:17:09","raw","development","48","75","MC-300925","valid_json","Executable","The report provides a clear path to reproduce the bug by entering spectator mode and interacting with a copper chest while a copper golem is present.","Not Assessed","Not Applicable","Not Applicable","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","3053","0","233","3286","0.00059775"
"2026-07-11T19:17:13","raw","development","49","75","MC-300927","valid_json","Non-Executable","The report describes symptoms but lacks specific details on how to trigger the issue, such as the exact conditions or actions leading to the inability to interact with items or switch modes.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2920","0","228","3148","0.00057480"
"2026-07-11T19:17:18","raw","development","50","75","MC-300934","valid_json","Executable","The report provides a clear sequence of actions leading to the bug, specifically changing the Minecraft name while in a friend's Aternos server, which results in a game restart.","Not Assessed","Not Applicable","Not Applicable","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2940","0","237","3177","0.00058320"
"2026-07-11T19:17:22","raw","development","51","75","MC-300935","valid_json","Non-Executable","The report does not clearly specify how to trigger the bug, particularly the conditions under which the redstone torch flickers and the expected interaction with the thrower or launcher.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2940","0","237","3177","0.00058320"
"2026-07-11T19:17:27","raw","development","52","75","MC-300937","valid_json","Non-Executable","The report does not specify the exact steps taken to attempt unlocking the achievement, nor does it clarify the conditions or requirements for the achievement.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2918","0","225","3143","0.00057270"
"2026-07-11T19:17:36","raw","development","53","75","MC-300943","valid_json","Non-Executable","The report does not specify how the user is attempting to turn off 'Reduced Debug Info', which is critical to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2893","0","222","3115","0.00056715"
"2026-07-11T19:17:41","raw","development","54","75","MC-300957","valid_json","Non-Executable","The report describes a symptom of the game freezing and chunks not loading but does not provide specific actions or conditions that lead to this state.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2878","0","220","3098","0.00056370"
"2026-07-11T19:17:45","raw","development","55","75","MC-300998","valid_json","Non-Executable","The report lacks any concrete steps, actions, or details necessary to trigger or reproduce the reported bug.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Not Present","Not Applicable","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2863","0","188","3051","0.00054225"
"2026-07-11T19:17:48","raw","development","56","75","MC-301045","valid_json","Executable","The report provides a clear path to reproduce the bug by joining a multiplayer server with resource packs enabled on a device with Intel core graphics, which leads to observable glitches.","Not Assessed","Not Applicable","Not Applicable","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","3072","0","231","3303","0.00059940"
"2026-07-11T19:17:52","raw","development","57","75","MC-301046","valid_json","Non-Executable","The report describes an error message but does not provide a clear action or setup that leads to this error, making it impossible to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2982","0","221","3203","0.00057990"
"2026-07-11T19:17:57","raw","development","58","75","MC-301052","valid_json","Non-Executable","The report describes a visual issue with the festive mashup pack but does not specify how to trigger or reproduce the problem, such as the specific conditions or settings used.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2911","0","221","3132","0.00056925"
"2026-07-11T19:18:01","raw","development","59","75","MC-301059","valid_json","Executable","The report provides a clear description of placing torches in a tunnel and observing their disappearance, which allows for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2914","0","215","3129","0.00056610"
"2026-07-11T19:18:07","raw","development","60","75","MC-301073","valid_json","Executable","Full rubric post-check: the entity arrangement, lead action, and Iron Golem reaction are concrete.","Not Assessed","Not Applicable","Not Applicable","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2937","0","231","3168","0.00057915"
"2026-07-11T19:18:11","raw","development","61","75","MC-301076","valid_json","Non-Executable","The report does not specify how the backup was used or the specific conditions under which the issue occurs, making it unclear how to reproduce the problem.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2891","0","219","3110","0.00056505"
"2026-07-11T19:18:16","raw","development","62","75","MC-301106","valid_json","Non-Executable","Full rubric post-check: the report does not explain how the required entity state is created.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2899","0","229","3128","0.00057225"
"2026-07-11T19:18:20","raw","development","63","75","MC-301109","valid_json","Non-Executable","The report lacks specific details on how to trigger the duplication of items, making it unclear how to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2912","0","212","3124","0.00056400"
"2026-07-11T19:18:24","raw","development","64","75","MC-301111","valid_json","Non-Executable","The report does not specify how to trigger the breaking of the end portal or the specific conditions under which the bug occurs.","Irreproducible","Not Applicable","Missing Information","Present","Accurate","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2901","0","211","3112","0.00056175"
"2026-07-11T19:18:29","raw","development","65","75","MC-301117","valid_json","Non-Executable","The report does not provide a clear method to trigger the bug, as it lacks specific actions or commands that lead to the observed glitch.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Insufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","3001","0","221","3222","0.00058275"
"2026-07-11T19:18:33","raw","development","66","75","MC-301131","valid_json","Non-Executable","The report describes the symptom of spiders floating but does not provide specific details on how to trigger this behavior, such as the exact conditions or actions required.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2873","0","218","3091","0.00056175"
"2026-07-11T19:18:38","raw","development","67","75","MC-301141","valid_json","Non-Executable","The report does not specify the exact conditions or setups under which the carpet fails to stay on the transparent wall circuit, making it unclear how to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2906","0","234","3140","0.00057630"
"2026-07-11T19:18:43","raw","development","68","75","MC-301170","valid_json","Non-Executable","The report does not provide sufficient details on how the Endermen are triggered to attack, making it unclear how to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2911","0","226","3137","0.00057225"
"2026-07-11T19:18:47","raw","development","69","75","MC-301171","valid_json","Executable","The report provides a clear description of the actions needed to reproduce the bug, specifically entering a boat while holding right click or double right clicking.","Not Assessed","Not Applicable","Not Applicable","Not Present","Not Applicable","Present","Sufficient","","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2932","0","220","3152","0.00057180"
