timestamp,version,phase,row_index,total_rows,issue_key,status,prediction,reason,error_message,model,prompt_version,input_tokens,cached_input_tokens,output_tokens,total_tokens,cost_usd
2026-07-02T21:45:37,improved,full,18,139,MC-300420,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions to take in the game settings and the expected outcomes based on those actions.",,gpt-4o-mini-2024-07-18,v2,1773,1664,58,1831,0.00017595
2026-07-02T21:45:40,improved,full,19,139,MC-300473,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific commands and actions that lead to the observed crash.",,gpt-4o-mini-2024-07-18,v2,1922,1792,52,1974,0.00018510
2026-07-02T21:45:42,improved,full,20,139,MC-300497,valid_json,Executable,"The report provides clear and detailed steps to reproduce the issue, including specific actions to take and the expected outcomes, allowing another person to reasonably attempt to reproduce the bug.",,gpt-4o-mini-2024-07-18,v2,1612,1536,61,1673,0.00016320
2026-07-02T21:45:44,improved,full,21,139,MC-300515,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including the necessary setup, actions to take, and the expected and observed behaviors.",,gpt-4o-mini-2024-07-18,v2,1640,1536,56,1696,0.00016440
2026-07-02T21:45:48,improved,full,22,139,MC-300516,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions, conditions, and observations needed to trigger the issue.",,gpt-4o-mini-2024-07-18,v2,1761,1664,54,1815,0.00017175
2026-07-02T21:45:50,improved,full,23,139,MC-300519,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions to take and conditions to meet, allowing another person to reasonably attempt to replicate the issue.",,gpt-4o-mini-2024-07-18,v2,1759,1664,61,1820,0.00017565
2026-07-02T21:45:53,improved,full,24,139,MC-300524,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions, conditions, and observations that can be followed by another person.",,gpt-4o-mini-2024-07-18,v2,2211,2176,56,2267,0.00020205
2026-07-02T21:45:55,improved,full,25,139,MC-300526,valid_json,Executable,"The report provides clear and detailed steps to reproduce the issue, including specific actions and conditions that lead to the observed behavior.",,gpt-4o-mini-2024-07-18,v2,1755,1664,52,1807,0.00016965
2026-07-02T21:45:57,improved,full,26,139,MC-300527,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific commands and observations that can be followed by another person.",,gpt-4o-mini-2024-07-18,v2,1762,0,53,1815,0.00029610
2026-07-02T21:45:59,improved,full,27,139,MC-300529,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including the necessary context, actions, and observed behavior.",,gpt-4o-mini-2024-07-18,v2,1295,1152,51,1346,0.00013845
2026-07-02T21:46:02,improved,full,28,139,MC-300530,valid_json,Non-Executable,"The report describes a symptom of the bug without providing clear actions or conditions to reproduce it, making it too vague for another person to attempt reproduction.",,gpt-4o-mini-2024-07-18,v2,619,0,59,678,0.00012825
2026-07-02T21:46:04,improved,full,29,139,MC-300535,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions, conditions, and expected outcomes, allowing another person to reasonably attempt to replicate the issue.",,gpt-4o-mini-2024-07-18,v2,2772,2688,61,2833,0.00025080
2026-07-02T21:46:06,improved,full,30,139,MC-300539,valid_json,Executable,"The report provides clear steps to reproduce the bug, including creating a new world, not sleeping, and observing the behavior of phantoms during the first night.",,gpt-4o-mini-2024-07-18,v2,1555,1408,60,1615,0.00016365
2026-07-02T21:46:08,improved,full,31,139,MC-300546,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including the necessary setup, actions to take, and the expected and observed behaviors.",,gpt-4o-mini-2024-07-18,v2,1485,1408,56,1541,0.00015075
2026-07-02T21:46:11,improved,full,32,139,MC-300562,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions, conditions, and observations that can be followed by another player.",,gpt-4o-mini-2024-07-18,v2,2300,2176,56,2356,0.00021540
2026-07-02T21:46:13,improved,full,33,139,MC-300572,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions and conditions that lead to the observed behavior.",,gpt-4o-mini-2024-07-18,v2,1434,1408,52,1486,0.00014070
2026-07-02T21:46:15,improved,full,34,139,MC-300574,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including the necessary setup, actions to take, and the expected and observed behaviors.",,gpt-4o-mini-2024-07-18,v2,1628,1536,56,1684,0.00016260
2026-07-02T21:46:18,improved,full,35,139,MC-300598,valid_json,Executable,"The report provides clear and concrete steps to reproduce the bug, including the setup, actions to take, and the expected outcome, allowing another person to reasonably attempt to reproduce the issue.",,gpt-4o-mini-2024-07-18,v2,1474,1408,64,1538,0.00015390
2026-07-02T21:46:21,improved,full,36,139,MC-300599,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including the setup, actions to take, and the expected and observed behaviors.",,gpt-4o-mini-2024-07-18,v2,1505,1408,55,1560,0.00015315
2026-07-02T21:46:23,improved,full,37,139,MC-300602,valid_json,Executable,"The report provides clear steps to create a new Survival world, explore cave systems, and observe the trees growing underwater, allowing another person to reasonably attempt to reproduce the bug.",,gpt-4o-mini-2024-07-18,v2,1218,1152,62,1280,0.00013350
2026-07-02T21:46:26,improved,full,38,139,MC-300607,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions to take in the game and the expected observations, allowing another person to reasonably attempt to reproduce the issue.",,gpt-4o-mini-2024-07-18,v2,2271,2176,64,2335,0.00021585
2026-07-02T21:46:28,improved,full,39,139,MC-300611,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions to take and the expected observations, allowing another person to reasonably attempt to reproduce the issue.",,gpt-4o-mini-2024-07-18,v2,1966,1920,61,2027,0.00018750
2026-07-02T21:46:30,improved,full,40,139,MC-300612,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions to take and the expected outcomes, allowing another person to reasonably attempt to reproduce the issue.",,gpt-4o-mini-2024-07-18,v2,1763,1664,61,1824,0.00017625
2026-07-02T21:46:32,improved,full,41,139,MC-300614,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including the necessary context, user actions, and the observed incorrect behavior.",,gpt-4o-mini-2024-07-18,v2,1865,0,54,1919,0.00031215
2026-07-02T21:46:34,improved,full,42,139,MC-300618,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions to take and conditions to check, allowing another person to reasonably attempt to reproduce the issue.",,gpt-4o-mini-2024-07-18,v2,1701,1664,61,1762,0.00016695
2026-07-02T21:46:37,improved,full,43,139,MC-300620,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including the necessary setup, actions to take, and the expected and observed behaviors.",,gpt-4o-mini-2024-07-18,v2,1724,1664,56,1780,0.00016740
2026-07-02T21:46:39,improved,full,44,139,MC-300634,valid_json,Executable,"The report provides clear and detailed steps to reproduce the issue, including specific actions and conditions that trigger the lag, making it possible for others to replicate the problem.",,gpt-4o-mini-2024-07-18,v2,1415,0,60,1475,0.00024825
2026-07-02T21:46:41,improved,full,45,139,MC-300643,valid_json,Executable,"The report provides clear and detailed steps to reproduce the issue, including specific hardware requirements, actions to take, and expected outcomes, allowing another person to reasonably attempt to reproduce the bug.",,gpt-4o-mini-2024-07-18,v2,2399,2304,64,2463,0.00022545
2026-07-02T21:46:45,improved,full,46,139,MC-300647,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including the necessary actions, context, and observed behavior.",,gpt-4o-mini-2024-07-18,v2,1700,1664,51,1751,0.00016080
2026-07-02T21:46:47,improved,full,47,139,MC-300649,valid_json,Executable,"The report provides detailed steps to create a resource pack with overlays, activate it, and observe the expected behavior, allowing another person to reasonably reproduce the bug.",,gpt-4o-mini-2024-07-18,v2,2276,2176,59,2335,0.00021360
2026-07-02T21:46:49,improved,full,48,139,MC-300659,valid_json,Executable,"The report provides clear and detailed steps to reproduce the issue, including necessary context, user actions, and expected outcomes.",,gpt-4o-mini-2024-07-18,v2,1797,1664,51,1848,0.00017535
2026-07-02T21:46:51,improved,full,49,139,MC-300683,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions and conditions that lead to the game crash.",,gpt-4o-mini-2024-07-18,v2,1477,1408,52,1529,0.00014715
2026-07-02T21:46:53,improved,full,50,139,MC-300715,valid_json,Executable,"The report provides clear steps to reproduce the bug, including specific actions to take in the game and the expected outcomes, allowing another person to reasonably attempt to reproduce the issue.",,gpt-4o-mini-2024-07-18,v2,1569,0,62,1631,0.00027255
2026-07-02T21:46:55,improved,full,51,139,MC-300731,valid_json,Executable,"The report provides clear and concrete steps to reproduce the issue, including launching the game, waiting for the main menu, remaining inactive, and observing the flashing behavior.",,gpt-4o-mini-2024-07-18,v2,1539,1408,60,1599,0.00016125
2026-07-02T21:46:58,improved,full,52,139,MC-300736,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions to take and conditions to meet, allowing another person to reasonably attempt to reproduce the issue.",,gpt-4o-mini-2024-07-18,v2,1460,0,61,1521,0.00025560
2026-07-02T21:47:00,improved,full,53,139,MC-300737,valid_json,Executable,"The report provides detailed steps to reproduce the bug, including specific actions to take in the game, the setup required, and the expected outcome, allowing another person to reasonably attempt to reproduce the issue.",,gpt-4o-mini-2024-07-18,v2,2141,0,67,2208,0.00036135
2026-07-02T21:47:03,improved,full,54,139,MC-300745,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions to take in the game environment, which allows another person to reasonably attempt to replicate the issue.",,gpt-4o-mini-2024-07-18,v2,1657,1536,62,1719,0.00017055
2026-07-02T21:47:12,improved,full,55,139,MC-300760,valid_json,Executable,"The report provides clear and detailed steps to reproduce the issue, including specific actions to take and the expected outcomes.",,gpt-4o-mini-2024-07-18,v2,1580,1536,50,1630,0.00015180
2026-07-02T21:47:14,improved,full,56,139,MC-300761,valid_json,Executable,"The report provides clear and concrete steps to reproduce the issue, including the necessary setup (HDR enabled in Windows), user actions (launching Minecraft), and the observed behavior (HDR being disabled).",,gpt-4o-mini-2024-07-18,v2,1439,1408,67,1506,0.00015045
2026-07-02T21:47:17,improved,full,57,139,MC-300768,valid_json,Executable,"The report provides detailed steps to reproduce the issue, including specific actions and conditions needed to trigger the bug.",,gpt-4o-mini-2024-07-18,v2,1194,1152,49,1243,0.00012210
2026-07-02T21:47:18,improved,full,58,139,MC-300774,valid_json,Executable,"The report provides clear and detailed steps to reproduce the issue, including specific actions to take in both Minecraft and Discord, along with the expected and observed behaviors.",,gpt-4o-mini-2024-07-18,v2,1607,1536,59,1666,0.00016125
2026-07-02T21:47:21,improved,full,59,139,MC-300776,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions and conditions that lead to the observed incorrect behavior.",,gpt-4o-mini-2024-07-18,v2,1761,1664,53,1814,0.00017115
2026-07-02T21:47:23,improved,full,60,139,MC-300778,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific commands and configurations needed to trigger the issue.",,gpt-4o-mini-2024-07-18,v2,1727,1664,51,1778,0.00016485
2026-07-02T21:47:24,improved,full,61,139,MC-300786,valid_json,Executable,"The report provides clear and detailed steps to reproduce the issue with Arabic language support in Minecraft, including specific actions and observations that can be followed by another person.",,gpt-4o-mini-2024-07-18,v2,1757,1664,59,1816,0.00017415
2026-07-02T21:47:27,improved,full,62,139,MC-300789,valid_json,Executable,"The report provides clear and concrete steps to reproduce the bug, including specific actions to take in the game environment.",,gpt-4o-mini-2024-07-18,v2,1275,1152,50,1325,0.00013485
2026-07-02T21:47:29,improved,full,63,139,MC-300792,valid_json,Executable,"The report provides clear and concrete steps to reproduce the bug, detailing the necessary actions and the expected and observed behaviors.",,gpt-4o-mini-2024-07-18,v2,1243,1152,51,1294,0.00013065
2026-07-02T21:47:31,improved,full,64,139,MC-300793,valid_json,Executable,"The report provides clear and detailed steps to reproduce the issue, including specific actions and conditions that lead to the observed behavior.",,gpt-4o-mini-2024-07-18,v2,1639,1536,52,1691,0.00016185
2026-07-02T21:47:33,improved,full,65,139,MC-300806,valid_json,Executable,"The report provides clear and detailed steps to reproduce the issue, including specific actions and commands that can be followed to trigger the bug.",,gpt-4o-mini-2024-07-18,v2,1771,1664,54,1825,0.00017325
2026-07-02T21:47:35,improved,full,66,139,MC-300807,valid_json,Executable,"The report provides detailed steps to reproduce the issue, including downloading the server JAR, running the server, and using the data generator to observe the block type IDs, which allows another person to reasonably attempt to reproduce the bug.",,gpt-4o-mini-2024-07-18,v2,2171,2048,73,2244,0.00021585
2026-07-02T21:47:38,improved,full,67,139,MC-300809,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions to take in the game and the expected outcomes.",,gpt-4o-mini-2024-07-18,v2,1734,1664,53,1787,0.00016710
2026-07-02T21:47:40,improved,full,68,139,MC-300815,valid_json,Executable,"The report provides clear steps to reproduce the issue, detailing the necessary actions and conditions to trigger the bug related to crafting a Soul Lantern.",,gpt-4o-mini-2024-07-18,v2,1557,1536,55,1612,0.00015135
2026-07-02T21:47:42,improved,full,69,139,MC-300836,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions, conditions, and expected outcomes, allowing another person to reasonably attempt to replicate the issue.",,gpt-4o-mini-2024-07-18,v2,1646,1536,61,1707,0.00016830
2026-07-02T21:47:51,improved,full,70,139,MC-300843,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including the necessary setup, actions, and expected outcomes.",,gpt-4o-mini-2024-07-18,v2,1751,1664,51,1802,0.00016845
2026-07-02T21:47:53,improved,full,71,139,MC-300844,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific commands and actions to take in the game.",,gpt-4o-mini-2024-07-18,v2,1507,1408,51,1558,0.00015105
2026-07-02T21:47:55,improved,full,72,139,MC-300845,valid_json,Executable,"The report provides clear steps to reproduce the issue, detailing the actions to take and the expected outcomes, allowing another person to reasonably attempt to reproduce the bug.",,gpt-4o-mini-2024-07-18,v2,1316,1280,59,1375,0.00013680
2026-07-02T21:47:57,improved,full,73,139,MC-300851,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including the necessary context, actions, and expected outcomes.",,gpt-4o-mini-2024-07-18,v2,1811,1664,51,1862,0.00017745
2026-07-02T21:48:00,improved,full,74,139,MC-300860,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions to take in the game, the context of using a test server, and the expected outcomes of those actions.",,gpt-4o-mini-2024-07-18,v2,1962,1920,65,2027,0.00018930
2026-07-02T21:48:02,improved,full,75,139,MC-300861,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including the necessary setup, actions to take, and the expected and observed behaviors.",,gpt-4o-mini-2024-07-18,v2,1629,1536,56,1685,0.00016275
2026-07-02T21:48:04,improved,full,76,139,MC-300872,valid_json,Executable,"The report provides clear steps to reproduce the bug, including specific actions to take while sprinting and attacking another player, along with the expected and observed behaviors.",,gpt-4o-mini-2024-07-18,v2,1677,1536,59,1736,0.00017175
2026-07-02T21:48:06,improved,full,77,139,MC-300874,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions and conditions that lead to the observed behavior.",,gpt-4o-mini-2024-07-18,v2,1809,1664,52,1861,0.00017775
2026-07-02T21:48:09,improved,full,78,139,MC-300875,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including the necessary context, actions, and expected outcomes.",,gpt-4o-mini-2024-07-18,v2,1815,1792,51,1866,0.00016845
2026-07-02T21:48:11,improved,full,79,139,MC-300876,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions to take in the game and the expected comparisons to make after generating worlds with the same seed.",,gpt-4o-mini-2024-07-18,v2,1961,1920,62,2023,0.00018735
2026-07-02T21:48:13,improved,full,80,139,MC-300877,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including the necessary context, actions, and expected versus observed behavior.",,gpt-4o-mini-2024-07-18,v2,1733,1664,53,1786,0.00016695
2026-07-02T21:48:15,improved,full,81,139,MC-300881,valid_json,Executable,"The report provides clear and detailed steps to reproduce the issue, including the necessary context, user actions, and the observed incorrect behavior.",,gpt-4o-mini-2024-07-18,v2,1614,1536,54,1668,0.00015930
2026-07-02T21:48:17,improved,full,82,139,MC-300886,valid_json,Executable,"The report provides clear and detailed steps to reproduce the issue, including specific actions and conditions that lead to the observed incorrect behavior.",,gpt-4o-mini-2024-07-18,v2,1549,1408,53,1602,0.00015855
2026-07-02T21:48:19,improved,full,83,139,MC-300889,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including the necessary context, actions, and observed behavior.",,gpt-4o-mini-2024-07-18,v2,1583,1536,51,1634,0.00015285
2026-07-02T21:48:21,improved,full,84,139,MC-300891,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including the necessary setup, actions to take, and the expected and observed behaviors.",,gpt-4o-mini-2024-07-18,v2,1487,1408,56,1543,0.00015105
2026-07-02T21:48:23,improved,full,85,139,MC-300894,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific commands and actions to take within the game.",,gpt-4o-mini-2024-07-18,v2,1855,1792,51,1906,0.00017445
2026-07-02T21:48:25,improved,full,86,139,MC-300898,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions to take within the game and the expected observations.",,gpt-4o-mini-2024-07-18,v2,1639,1536,53,1692,0.00016245
2026-07-02T21:48:27,improved,full,87,139,MC-300902,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions and conditions needed to trigger the issue.",,gpt-4o-mini-2024-07-18,v2,1565,1536,51,1616,0.00015015
2026-07-02T21:48:29,improved,full,88,139,MC-300903,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions, setup, and expected outcomes, allowing another person to reasonably attempt to reproduce the issue.",,gpt-4o-mini-2024-07-18,v2,2307,2176,61,2368,0.00021945
2026-07-02T21:48:31,improved,full,89,139,MC-300905,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions and conditions needed to trigger the issue with hoppers.",,gpt-4o-mini-2024-07-18,v2,1791,1664,54,1845,0.00017625
2026-07-02T21:48:33,improved,full,90,139,MC-300915,valid_json,Executable,"The report provides detailed steps to reproduce the issue, including specific actions and conditions that lead to the observed incorrect behavior.",,gpt-4o-mini-2024-07-18,v2,2103,2048,51,2154,0.00019245
2026-07-02T21:48:35,improved,full,91,139,MC-300925,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including the necessary setup, user actions, and the expected and observed behaviors.",,gpt-4o-mini-2024-07-18,v2,1765,1664,55,1820,0.00017295
2026-07-02T21:48:37,improved,full,92,139,MC-300927,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions to take within the game and the expected outcomes, allowing another person to reasonably attempt to reproduce the issue.",,gpt-4o-mini-2024-07-18,v2,1800,1664,64,1864,0.00018360
2026-07-02T21:48:40,improved,full,93,139,MC-300934,valid_json,Executable,"The report provides clear and detailed steps to reproduce the issue, including specific actions to take within the game and the expected outcomes.",,gpt-4o-mini-2024-07-18,v2,1544,1408,53,1597,0.00015780
2026-07-02T21:48:42,improved,full,94,139,MC-300935,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions and expected outcomes related to the redstone mechanics.",,gpt-4o-mini-2024-07-18,v2,1853,1792,53,1906,0.00017535
2026-07-02T21:48:44,improved,full,95,139,MC-300937,valid_json,Executable,"The report provides clear and detailed steps to reproduce the issue, including specific actions required to unlock the achievement and the context in which the issue occurs.",,gpt-4o-mini-2024-07-18,v2,1748,1664,57,1805,0.00017160
2026-07-02T21:48:46,improved,full,96,139,MC-300943,valid_json,Executable,"The report provides clear and detailed steps to reproduce the issue, including specific actions to take within the game and the expected outcomes.",,gpt-4o-mini-2024-07-18,v2,1491,1408,53,1544,0.00014985
2026-07-02T21:48:48,improved,full,97,139,MC-300953,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions, expected outcomes, and the context needed to replicate the performance issues.",,gpt-4o-mini-2024-07-18,v2,2016,0,57,2073,0.00033660
2026-07-02T21:48:51,improved,full,98,139,MC-300957,valid_json,Executable,"The report provides clear and detailed steps to reproduce the issue, including specific actions to take within the game and the expected outcomes, allowing another person to reasonably attempt to reproduce the bug.",,gpt-4o-mini-2024-07-18,v2,1809,1664,64,1873,0.00018495
2026-07-02T21:48:53,improved,full,99,139,MC-300962,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions and conditions that trigger the issue, making it possible for another person to replicate the problem.",,gpt-4o-mini-2024-07-18,v2,1811,1664,61,1872,0.00018345
2026-07-02T21:48:56,improved,full,100,139,MC-300973,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific commands and conditions necessary to observe the issue with the copper golem's oxidation.",,gpt-4o-mini-2024-07-18,v2,1828,1792,58,1886,0.00017460
2026-07-02T21:48:58,improved,full,101,139,MC-300980,valid_json,Executable,"The report provides clear steps to reproduce the bug, detailing the actions to take in the game and the expected versus observed behavior.",,gpt-4o-mini-2024-07-18,v2,1577,1536,53,1630,0.00015315
2026-07-02T21:49:00,improved,full,102,139,MC-300998,valid_json,Non-Executable,"The report does not provide any concrete information about actions, setup, or observed behavior, making it impossible to reproduce the issue.",,gpt-4o-mini-2024-07-18,v2,557,0,55,612,0.00011655
2026-07-02T21:49:03,improved,full,103,139,MC-301008,valid_json,Executable,"The report provides clear and concrete steps to reproduce the issue, including specific code snippets and expected outcomes, allowing another person to reasonably attempt to reproduce the bug.",,gpt-4o-mini-2024-07-18,v2,2045,0,59,2104,0.00034215
2026-07-02T21:49:05,improved,full,104,139,MC-301018,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions to take and the expected outcomes, allowing another person to reasonably attempt to reproduce the issue.",,gpt-4o-mini-2024-07-18,v2,1541,1408,61,1602,0.00016215
2026-07-02T21:49:08,improved,full,105,139,MC-301045,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions to take, conditions to meet, and the expected observations during gameplay.",,gpt-4o-mini-2024-07-18,v2,2013,1920,57,2070,0.00019215
2026-07-02T21:49:11,improved,full,106,139,MC-301046,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions and conditions that lead to the observed warning message during server startup.",,gpt-4o-mini-2024-07-18,v2,1829,1792,56,1885,0.00017355
2026-07-02T21:49:13,improved,full,107,139,MC-301052,valid_json,Executable,"The report provides clear steps to reproduce the issue, including specific actions to take within the game and the conditions to observe, allowing another person to reasonably attempt to replicate the bug.",,gpt-4o-mini-2024-07-18,v2,1213,1152,63,1276,0.00013335
2026-07-02T21:49:15,improved,full,108,139,MC-301059,valid_json,Executable,"The report provides clear and detailed steps to reproduce the issue, including specific actions to take in the game environment, which allows another person to reasonably attempt to reproduce the bug.",,gpt-4o-mini-2024-07-18,v2,1532,1408,62,1594,0.00016140
2026-07-02T21:49:18,improved,full,109,139,MC-301071,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including the context of creating a new world, obtaining a Fence Gate, and the specific actions to take to observe the incorrect sound behavior.",,gpt-4o-mini-2024-07-18,v2,1601,1536,67,1668,0.00016515
2026-07-02T21:49:20,improved,full,110,139,MC-301073,valid_json,Executable,"The report provides clear and detailed steps to reproduce the bug, including the necessary context, actions, and expected outcomes.",,gpt-4o-mini-2024-07-18,v2,1570,1536,51,1621,0.00015090
