"issue_key","s2r_label","reason","s2r_reproducibility","s2r_validity","s2r_failure_type","s2r_reason","expected_behavior_presence","expected_behavior_quality","expected_behavior_reason","observed_behavior_presence","observed_behavior_quality","observed_behavior_reason","overall_reason","status","model","prompt_version","seed","system_fingerprint","input_tokens","cached_input_tokens","output_tokens","total_tokens","cost_usd","timestamp","raw_response"
"MC-301151","Executable","The steps provide a clear and actionable path to reproduce the graphical freeze issue, requiring only general game knowledge.","Not Assessed","Not Applicable","Not Applicable","The steps provide a clear and actionable path to reproduce the graphical freeze issue, requiring only general game knowledge.","Present","Accurate","The expected behavior is clearly defined, stating that the game should run smoothly without graphical freezes, which aligns with Minecraft mechanics.","Present","Sufficient","The observed behavior is detailed enough to understand the specific outcome of the bug, describing the graphical freeze and the continued functionality of the game.","The report effectively outlines the steps to reproduce the bug, the expected behavior, and the observed behavior, making it a well-structured bug report.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V18_PilotCandidate","210","fp_4e2e0e5f15","5047","0","229","5276","0.00089445","2026-07-11T10:04:53","{
  ""issue_key"": ""MC-301151"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The steps provide a clear and actionable path to reproduce the graphical freeze issue, requiring only general game knowledge.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly defined, stating that the game should run smoothly without graphical freezes, which aligns with Minecraft mechanics.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is detailed enough to understand the specific outcome of the bug, describing the graphical freeze and the continued functionality of the game.""
  },
  ""overall_reason"": ""The report effectively outlines the steps to reproduce the bug, the expected behavior, and the observed behavior, making it a well-structured bug report.""
}"
"MC-300562","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the necessary setup and actions to observe the intended behavior.","Not Assessed","Not Applicable","Not Applicable","The steps provide a clear and actionable path to reproduce the bug, detailing the necessary setup and actions to observe the intended behavior.","Present","Accurate","The expected behavior is clearly defined and aligns with the mechanics of the game, stating that arrow velocity should correspond to actual knockback experienced.","Present","Sufficient","The observed behavior is described in detail, allowing readers to understand the specific outcome of the bug without ambiguity.","The report effectively outlines the steps to reproduce the bug, expected behavior, and observed behavior, making it a well-structured and clear bug report.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V18_PilotCandidate","210","fp_4e2e0e5f15","5619","0","230","5849","0.00098085","2026-07-11T10:04:56","{
  ""issue_key"": ""MC-300562"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The steps provide a clear and actionable path to reproduce the bug, detailing the necessary setup and actions to observe the intended behavior.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly defined and aligns with the mechanics of the game, stating that arrow velocity should correspond to actual knockback experienced.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is described in detail, allowing readers to understand the specific outcome of the bug without ambiguity.""
  },
  ""overall_reason"": ""The report effectively outlines the steps to reproduce the bug, expected behavior, and observed behavior, making it a well-structured and clear bug report.""
}"
"MC-300836","Executable","The steps provide a clear and actionable path to reproduce the bug, requiring only general game knowledge.","Not Assessed","Not Applicable","Not Applicable","The steps provide a clear and actionable path to reproduce the bug, requiring only general game knowledge.","Present","Accurate","The expected behavior is clearly defined and aligns with the mechanics of sleeping in a bed in Minecraft.","Present","Sufficient","The observed behavior is detailed enough to understand the specific outcome of the bug without ambiguity.","The report effectively outlines the steps to reproduce the bug, expected behavior, and observed behavior, making it a well-structured report.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V18_PilotCandidate","210","fp_4e2e0e5f15","4934","0","209","5143","0.00086550","2026-07-11T10:05:00","{
  ""issue_key"": ""MC-300836"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The steps provide a clear and actionable path to reproduce the bug, requiring only general game knowledge.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly defined and aligns with the mechanics of sleeping in a bed in Minecraft.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is detailed enough to understand the specific outcome of the bug without ambiguity.""
  },
  ""overall_reason"": ""The report effectively outlines the steps to reproduce the bug, expected behavior, and observed behavior, making it a well-structured report.""
}"
"MC-300033","Executable","The steps provided are clear and actionable, allowing a tester to reproduce the bug as intended.","Not Assessed","Not Applicable","Not Applicable","The steps provided are clear and actionable, allowing a tester to reproduce the bug as intended.","Present","Accurate","The expected behavior is clearly defined and aligns with the mechanics of item durability and duplication in Minecraft.","Present","Sufficient","The observed behavior is detailed enough to understand the specific outcome of the bug without ambiguity.","The report provides a clear and executable path to reproduce the bug, along with accurate expected and observed behavior descriptions.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V18_PilotCandidate","210","fp_4e2e0e5f15","5117","0","204","5321","0.00088995","2026-07-11T10:05:03","{
  ""issue_key"": ""MC-300033"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The steps provided are clear and actionable, allowing a tester to reproduce the bug as intended.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly defined and aligns with the mechanics of item durability and duplication in Minecraft.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is detailed enough to understand the specific outcome of the bug without ambiguity.""
  },
  ""overall_reason"": ""The report provides a clear and executable path to reproduce the bug, along with accurate expected and observed behavior descriptions.""
}"
"MC-300774","Executable","The steps provide a clear and actionable path to reproduce the issue of streaming Minecraft in Discord, aligning with the original intent.","Not Assessed","Not Applicable","Not Applicable","The steps provide a clear and actionable path to reproduce the issue of streaming Minecraft in Discord, aligning with the original intent.","Present","Accurate","The expected behavior is clearly defined, stating that the gameplay should be visible and smooth during streaming, which aligns with Minecraft's intended functionality.","Present","Sufficient","The observed behavior is detailed, explaining the issue of only the menu bar being visible and the lag experienced, which helps in understanding the specific problem.","The report effectively captures the steps to reproduce the bug, the expected outcome, and the observed behavior, making it a well-structured bug report.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V18_PilotCandidate","210","fp_4e2e0e5f15","4862","0","237","5099","0.00087150","2026-07-11T10:05:07","{
  ""issue_key"": ""MC-300774"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The steps provide a clear and actionable path to reproduce the issue of streaming Minecraft in Discord, aligning with the original intent.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly defined, stating that the gameplay should be visible and smooth during streaming, which aligns with Minecraft's intended functionality.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is detailed, explaining the issue of only the menu bar being visible and the lag experienced, which helps in understanding the specific problem.""
  },
  ""overall_reason"": ""The report effectively captures the steps to reproduce the bug, the expected outcome, and the observed behavior, making it a well-structured bug report.""
}"
"MC-300409","Non-Executable","The report does not specify the necessary custom setup or conditions required for a Piglin to drop a command block, which is an unusual item drop.","Irreproducible","Not Applicable","Missing Information","The report does not specify the necessary custom setup or conditions required for a Piglin to drop a command block, which is an unusual item drop.","Present","Accurate","The expected behavior clearly states that Zombified Piglins should drop items from their intended loot table, which does not include command blocks.","Present","Sufficient","The observed behavior describes the unexpected drop of a command block when a Zombified Piglin dies, providing enough detail to understand the issue.","While the expected and observed behaviors are clearly defined, the steps to reproduce lack critical information about the specific conditions needed to trigger the unusual drop, making it non-executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V18_PilotCandidate","210","fp_4e2e0e5f15","4919","0","251","5170","0.00088845","2026-07-11T10:05:11","{
  ""issue_key"": ""MC-300409"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not specify the necessary custom setup or conditions required for a Piglin to drop a command block, which is an unusual item drop.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior clearly states that Zombified Piglins should drop items from their intended loot table, which does not include command blocks.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior describes the unexpected drop of a command block when a Zombified Piglin dies, providing enough detail to understand the issue.""
  },
  ""overall_reason"": ""While the expected and observed behaviors are clearly defined, the steps to reproduce lack critical information about the specific conditions needed to trigger the unusual drop, making it non-executable."" 
}"
"MC-300891","Non-Executable","The report does not explicitly establish that the music disc 'Tears' is playing before checking the jukebox's state, which is necessary to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","The report does not explicitly establish that the music disc 'Tears' is playing before checking the jukebox's state, which is necessary to reproduce the issue.","Present","Accurate","The expected behavior clearly describes how the jukebox should function when the 'Tears' disc is played, aligning with Minecraft mechanics.","Present","Sufficient","The observed behavior provides a detailed account of what happens when the 'Tears' disc is used, clearly indicating the issue with the jukebox's state.","While the expected and observed behaviors are well-defined, the steps to reproduce are non-executable due to the lack of clarity on the initial playback state of the music disc.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V18_PilotCandidate","210","fp_4e2e0e5f15","4779","0","255","5034","0.00086985","2026-07-11T10:05:15","{
  ""issue_key"": ""MC-300891"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not explicitly establish that the music disc 'Tears' is playing before checking the jukebox's state, which is necessary to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior clearly describes how the jukebox should function when the 'Tears' disc is played, aligning with Minecraft mechanics.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior provides a detailed account of what happens when the 'Tears' disc is used, clearly indicating the issue with the jukebox's state.""
  },
  ""overall_reason"": ""While the expected and observed behaviors are well-defined, the steps to reproduce are non-executable due to the lack of clarity on the initial playback state of the music disc.""
}"
"MC-300737","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the setup and actions required to trigger the ConcurrentModificationException.","Not Assessed","Not Applicable","Not Applicable","The steps provide a clear and actionable path to reproduce the bug, detailing the setup and actions required to trigger the ConcurrentModificationException.","Present","Accurate","The expected behavior is clearly defined, stating that the game should not crash and should handle concurrent modifications safely.","Present","Sufficient","The observed behavior is well described, detailing the conditions under which the crash occurs and the nature of the exception.","The report effectively outlines the steps to reproduce the bug, the expected behavior, and the observed behavior, making it a comprehensive and actionable bug report.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V18_PilotCandidate","210","fp_4e2e0e5f15","5482","0","226","5708","0.00095790","2026-07-11T10:05:19","{
  ""issue_key"": ""MC-300737"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The steps provide a clear and actionable path to reproduce the bug, detailing the setup and actions required to trigger the ConcurrentModificationException.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly defined, stating that the game should not crash and should handle concurrent modifications safely.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is well described, detailing the conditions under which the crash occurs and the nature of the exception.""
  },
  ""overall_reason"": ""The report effectively outlines the steps to reproduce the bug, the expected behavior, and the observed behavior, making it a comprehensive and actionable bug report.""
}"
"MC-301132","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the necessary setup and actions to observe the intended behavior.","Not Assessed","Not Applicable","Not Applicable","The steps provide a clear and actionable path to reproduce the bug, detailing the necessary setup and actions to observe the intended behavior.","Present","Accurate","The expected behavior is clearly defined and aligns with Minecraft mechanics, stating that items should be accessible regardless of the block type they land on.","Present","Sufficient","The observed behavior is described in detail, clearly explaining the issue of items becoming inaccessible based on their position relative to blocks.","The report effectively outlines the steps to reproduce the bug, expected behavior, and observed behavior, making it a well-structured and actionable bug report.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V18_PilotCandidate","210","fp_4e2e0e5f15","4962","0","233","5195","0.00088410","2026-07-11T10:05:23","{
  ""issue_key"": ""MC-301132"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The steps provide a clear and actionable path to reproduce the bug, detailing the necessary setup and actions to observe the intended behavior.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly defined and aligns with Minecraft mechanics, stating that items should be accessible regardless of the block type they land on.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is described in detail, clearly explaining the issue of items becoming inaccessible based on their position relative to blocks.""
  },
  ""overall_reason"": ""The report effectively outlines the steps to reproduce the bug, expected behavior, and observed behavior, making it a well-structured and actionable bug report.""
}"
"MC-300420","Executable","The steps provide a clear and actionable path to reproduce the bug, requiring only general game knowledge.","Not Assessed","Not Applicable","Not Applicable","The steps provide a clear and actionable path to reproduce the bug, requiring only general game knowledge.","Present","Accurate","The expected behavior is clearly defined and aligns with the mechanics of sprinting in Minecraft.","Present","Sufficient","The observed behavior is detailed enough to understand the specific outcome of the bug without ambiguity.","The report effectively outlines the steps to reproduce the bug, expected behavior, and observed behavior, all of which are clear and aligned with the game's mechanics.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V18_PilotCandidate","210","fp_4e2e0e5f15","5015","0","211","5226","0.00087885","2026-07-11T10:05:27","{
  ""issue_key"": ""MC-300420"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The steps provide a clear and actionable path to reproduce the bug, requiring only general game knowledge.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly defined and aligns with the mechanics of sprinting in Minecraft.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is detailed enough to understand the specific outcome of the bug without ambiguity.""
  },
  ""overall_reason"": ""The report effectively outlines the steps to reproduce the bug, expected behavior, and observed behavior, all of which are clear and aligned with the game's mechanics.""
}"
"MC-301221","Non-Executable","The steps require the use of commands in a default Survival world, which is not permitted without enabling cheats.","Irreproducible","Not Applicable","Wrong Information","The steps require the use of commands in a default Survival world, which is not permitted without enabling cheats.","Present","Accurate","The expected behavior is clearly defined and aligns with the game's rendering mechanics.","Present","Sufficient","The observed behavior is detailed enough to understand the specific outcome of the bug.","While the expected and observed behaviors are well-defined, the steps to reproduce are not executable due to the requirement of commands in a default Survival world.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V18_PilotCandidate","210","fp_4e2e0e5f15","5008","0","211","5219","0.00087780","2026-07-11T10:05:30","{
  ""issue_key"": ""MC-301221"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Wrong Information"",
    ""reason"": ""The steps require the use of commands in a default Survival world, which is not permitted without enabling cheats.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly defined and aligns with the game's rendering mechanics.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is detailed enough to understand the specific outcome of the bug.""
  },
  ""overall_reason"": ""While the expected and observed behaviors are well-defined, the steps to reproduce are not executable due to the requirement of commands in a default Survival world.""
}"
"MC-300973","Executable","The steps provide a clear and actionable path to reproduce the bug regarding the copper golem's oxidation behavior.","Not Assessed","Not Applicable","Not Applicable","The steps provide a clear and actionable path to reproduce the bug regarding the copper golem's oxidation behavior.","Present","Accurate","The expected behavior is clearly defined and aligns with the mechanics of copper oxidation in Minecraft.","Present","Sufficient","The observed behavior is detailed enough to understand that the copper golem does not oxidize as intended.","The report provides a clear reproduction path, accurate expected behavior, and sufficient observed behavior, making it a well-structured bug report.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V18_PilotCandidate","210","fp_4e2e0e5f15","4968","0","212","5180","0.00087240","2026-07-11T10:05:34","{
  ""issue_key"": ""MC-300973"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The steps provide a clear and actionable path to reproduce the bug regarding the copper golem's oxidation behavior.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly defined and aligns with the mechanics of copper oxidation in Minecraft.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is detailed enough to understand that the copper golem does not oxidize as intended.""
  },
  ""overall_reason"": ""The report provides a clear reproduction path, accurate expected behavior, and sufficient observed behavior, making it a well-structured bug report.""
}"
"MC-301125","Executable","The steps provide a clear and actionable path to reproduce the issue of being unable to mine or place blocks, aligning with the original intent.","Not Assessed","Not Applicable","Not Applicable","The steps provide a clear and actionable path to reproduce the issue of being unable to mine or place blocks, aligning with the original intent.","Present","Accurate","The expected behavior is clearly defined and aligns with Minecraft mechanics, stating that players should be able to mine and place blocks without restrictions.","Present","Sufficient","The observed behavior is detailed enough to understand that the player cannot mine or place blocks, providing clarity on the specific outcome of the bug.","The report effectively captures the intended bug with clear steps, expected outcomes, and observed behavior, making it actionable for reproduction.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V18_PilotCandidate","210","fp_4e2e0e5f15","4787","0","233","5020","0.00085785","2026-07-11T10:05:37","{
  ""issue_key"": ""MC-301125"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The steps provide a clear and actionable path to reproduce the issue of being unable to mine or place blocks, aligning with the original intent.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly defined and aligns with Minecraft mechanics, stating that players should be able to mine and place blocks without restrictions.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is detailed enough to understand that the player cannot mine or place blocks, providing clarity on the specific outcome of the bug.""
  },
  ""overall_reason"": ""The report effectively captures the intended bug with clear steps, expected outcomes, and observed behavior, making it actionable for reproduction."" 
}"
"MC-301203","Executable","The steps provide a clear and actionable path to reproduce the issue of the skin and cape not appearing in-game after changing devices.","Not Assessed","Not Applicable","Not Applicable","The steps provide a clear and actionable path to reproduce the issue of the skin and cape not appearing in-game after changing devices.","Present","Accurate","The expected behavior clearly outlines that the custom skin and previously collected capes should be visible in-game, aligning with Minecraft's mechanics.","Present","Sufficient","The observed behavior is detailed enough to understand that the player is defaulting to the Steve skin and lacks access to capes, which is the core issue being reported.","The report effectively captures the issue with clear steps, expected outcomes, and observed results, making it actionable for reproduction.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V18_PilotCandidate","210","fp_4e2e0e5f15","4881","0","236","5117","0.00087375","2026-07-11T10:05:40","{
  ""issue_key"": ""MC-301203"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The steps provide a clear and actionable path to reproduce the issue of the skin and cape not appearing in-game after changing devices.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior clearly outlines that the custom skin and previously collected capes should be visible in-game, aligning with Minecraft's mechanics.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is detailed enough to understand that the player is defaulting to the Steve skin and lacks access to capes, which is the core issue being reported.""
  },
  ""overall_reason"": ""The report effectively captures the issue with clear steps, expected outcomes, and observed results, making it actionable for reproduction."" 
}"
"MC-300031","Executable","The steps provide a clear and actionable path to reproduce the issue of vindicators not spawning during raids, requiring only general game knowledge.","Not Assessed","Not Applicable","Not Applicable","The steps provide a clear and actionable path to reproduce the issue of vindicators not spawning during raids, requiring only general game knowledge.","Present","Accurate","The expected behavior is clearly defined, aligning with Minecraft mechanics regarding the spawning of vindicators during raids.","Present","Sufficient","The observed behavior is detailed enough to understand that vindicators are not spawning as expected during raids.","The report effectively outlines the steps to reproduce the issue, expected behavior, and observed behavior, making it a well-structured bug report.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V18_PilotCandidate","210","fp_4e2e0e5f15","4889","0","220","5109","0.00086535","2026-07-11T10:05:44","{
  ""issue_key"": ""MC-300031"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The steps provide a clear and actionable path to reproduce the issue of vindicators not spawning during raids, requiring only general game knowledge.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly defined, aligning with Minecraft mechanics regarding the spawning of vindicators during raids.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is detailed enough to understand that vindicators are not spawning as expected during raids.""
  },
  ""overall_reason"": ""The report effectively outlines the steps to reproduce the issue, expected behavior, and observed behavior, making it a well-structured bug report.""
}"
"MC-301159","Non-Executable","The steps do not provide enough detail about the specific layout and power state of the rail junction and redstone block, which are critical for reproducing the bug.","Irreproducible","Not Applicable","Missing Information","The steps do not provide enough detail about the specific layout and power state of the rail junction and redstone block, which are critical for reproducing the bug.","Present","Accurate","The expected behavior clearly states how the rail junction should function when placed on a redstone block, aligning with Minecraft mechanics.","Present","Sufficient","The observed behavior provides a detailed description of the malfunctioning rail junction, making it clear what the issue is.","While the expected and observed behaviors are well-defined, the steps to reproduce lack critical information about the specific configuration needed to trigger the bug, making it non-executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V18_PilotCandidate","210","fp_4e2e0e5f15","4788","0","243","5031","0.00086400","2026-07-11T10:05:47","{
  ""issue_key"": ""MC-301159"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The steps do not provide enough detail about the specific layout and power state of the rail junction and redstone block, which are critical for reproducing the bug.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior clearly states how the rail junction should function when placed on a redstone block, aligning with Minecraft mechanics.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior provides a detailed description of the malfunctioning rail junction, making it clear what the issue is.""
  },
  ""overall_reason"": ""While the expected and observed behaviors are well-defined, the steps to reproduce lack critical information about the specific configuration needed to trigger the bug, making it non-executable.""
}"
