"issue_key","s2r_label","reason","s2r_reproducibility","s2r_validity","s2r_failure_type","s2r_reason","expected_behavior_presence","expected_behavior_quality","expected_behavior_reason","observed_behavior_presence","observed_behavior_quality","observed_behavior_reason","overall_reason","status","model","prompt_version","seed","system_fingerprint","input_tokens","cached_input_tokens","output_tokens","total_tokens","cost_usd","timestamp","raw_response"
"MC-300497","Executable","The steps provide a clear and actionable sequence to reproduce the issue with the Intel graphics driver, aligning with the original intent of the report.","Not Assessed","Not Applicable","Not Applicable","The steps provide a clear and actionable sequence to reproduce the issue with the Intel graphics driver, aligning with the original intent of the report.","Present","Accurate","The expected behavior is clearly defined, stating that players should be able to launch and play Minecraft without issues, which aligns with the game's mechanics.","Present","Sufficient","The observed behavior is detailed enough to understand the specific outcome of the bug, including the black screen issue and graphical glitches.","The report effectively captures the original issue's intent, providing clear steps to reproduce, a well-defined expected behavior, and a sufficient description of the observed behavior.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5461","0","238","5699","0.00096195","2026-07-11T19:51:41","{
  ""issue_key"": ""MC-300497"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The steps provide a clear and actionable sequence to reproduce the issue with the Intel graphics driver, aligning with the original intent of the report.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly defined, stating that players should be able to launch and play Minecraft without issues, which aligns with the game's mechanics.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is detailed enough to understand the specific outcome of the bug, including the black screen issue and graphical glitches.""
  },
  ""overall_reason"": ""The report effectively captures the original issue's intent, providing clear steps to reproduce, a well-defined expected behavior, and a sufficient description of the observed behavior.""
}"
"MC-300519","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the necessary setup and actions to observe the intended behavior.","Not Assessed","Not Applicable","Not Applicable","The steps provide a clear and actionable path to reproduce the bug, detailing the necessary setup and actions to observe the intended behavior.","Present","Accurate","The expected behavior is clearly defined, aligning with Minecraft mechanics regarding the function of Eyes of Ender.","Present","Sufficient","The observed behavior is well described, detailing how the Eyes of Ender incorrectly point to mineshafts instead of strongholds.","The report effectively captures the bug's intent, providing clear steps, expected outcomes, and observed results that align with the original issue.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5556","0","224","5780","0.00096780","2026-07-11T19:51:50","{
  ""issue_key"": ""MC-300519"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The steps provide a clear and actionable path to reproduce the bug, detailing the necessary setup and actions to observe the intended behavior.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly defined, aligning with Minecraft mechanics regarding the function of Eyes of Ender.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is well described, detailing how the Eyes of Ender incorrectly point to mineshafts instead of strongholds.""
  },
  ""overall_reason"": ""The report effectively captures the bug's intent, providing clear steps, expected outcomes, and observed results that align with the original issue.""
}"
"MC-300524","Executable","The steps provide a clear and actionable path to reproduce the bug, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","The steps provide a clear and actionable path to reproduce the bug, requiring only general Minecraft knowledge.","Present","Accurate","The expected behavior is clearly defined and aligns with Minecraft mechanics regarding mob spawning.","Present","Sufficient","The observed behavior is detailed enough to understand the specific outcome of the bug without ambiguity.","The report effectively outlines the steps to reproduce the bug, expected behavior, and observed behavior, all of which are clear and aligned with the original issue intent.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5809","0","210","6019","0.00099735","2026-07-11T19:51:55","{
  ""issue_key"": ""MC-300524"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The steps provide a clear and actionable path to reproduce the bug, requiring only general Minecraft knowledge.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly defined and aligns with Minecraft mechanics regarding mob spawning.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is detailed enough to understand the specific outcome of the bug without ambiguity.""
  },
  ""overall_reason"": ""The report effectively outlines the steps to reproduce the bug, expected behavior, and observed behavior, all of which are clear and aligned with the original issue intent.""
}"
"MC-300526","Executable","The steps provide a clear and actionable sequence to reproduce the FPS fluctuation issue after unpausing the game, aligning with the original report's intent.","Not Assessed","Not Applicable","Not Applicable","The steps provide a clear and actionable sequence to reproduce the FPS fluctuation issue after unpausing the game, aligning with the original report's intent.","Present","Accurate","The expected behavior is clearly defined, stating that the game should resume at a stable frame rate, which aligns with typical gameplay mechanics.","Present","Sufficient","The observed behavior is detailed and clearly describes the FPS fluctuations and the conditions under which they occur, allowing for a clear understanding of the issue.","The report effectively captures the original issue's intent with clear steps, expected outcomes, and observed behaviors, making it actionable for reproduction.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5578","0","238","5816","0.00097950","2026-07-11T19:52:00","{
  ""issue_key"": ""MC-300526"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The steps provide a clear and actionable sequence to reproduce the FPS fluctuation issue after unpausing the game, aligning with the original report's intent.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly defined, stating that the game should resume at a stable frame rate, which aligns with typical gameplay mechanics.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is detailed and clearly describes the FPS fluctuations and the conditions under which they occur, allowing for a clear understanding of the issue.""
  },
  ""overall_reason"": ""The report effectively captures the original issue's intent with clear steps, expected outcomes, and observed behaviors, making it actionable for reproduction.""
}"
"MC-300529","Executable","The steps provide a clear and actionable sequence to reproduce the bug, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","The steps provide a clear and actionable sequence to reproduce the bug, requiring only general Minecraft knowledge.","Present","Accurate","The expected behavior is clearly defined and aligns with the game's mechanics, stating that no visual artifacts should appear upon waking.","Present","Sufficient","The observed behavior is detailed enough to understand the specific outcome of the bug, describing the appearance and disappearance of the line.","The report effectively captures the bug's reproduction steps, expected behavior, and observed behavior, making it a well-structured report.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5312","0","219","5531","0.00092820","2026-07-11T19:52:09","{
  ""issue_key"": ""MC-300529"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The steps provide a clear and actionable sequence to reproduce the bug, requiring only general Minecraft knowledge.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly defined and aligns with the game's mechanics, stating that no visual artifacts should appear upon waking.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is detailed enough to understand the specific outcome of the bug, describing the appearance and disappearance of the line.""
  },
  ""overall_reason"": ""The report effectively captures the bug's reproduction steps, expected behavior, and observed behavior, making it a well-structured report.""
}"
"MC-300535","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the setup, actions, and expected outcomes based on the original report.","Not Assessed","Not Applicable","Not Applicable","The steps provide a clear and actionable path to reproduce the bug, detailing the setup, actions, and expected outcomes based on the original report.","Present","Accurate","The expected behavior is clearly defined and aligns with Minecraft mechanics, stating that entities should function normally without freezing.","Present","Sufficient","The observed behavior is detailed and clearly describes the specific outcomes of the bug, allowing readers to understand the issue without ambiguity.","The report effectively captures the intended bug with clear steps, expected outcomes, and observed behaviors, making it a well-structured bug report.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","6521","0","228","6749","0.00111495","2026-07-11T19:52:15","{
  ""issue_key"": ""MC-300535"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The steps provide a clear and actionable path to reproduce the bug, detailing the setup, actions, and expected outcomes based on the original report.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly defined and aligns with Minecraft mechanics, stating that entities should function normally without freezing.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is detailed and clearly describes the specific outcomes of the bug, allowing readers to understand the issue without ambiguity.""
  },
  ""overall_reason"": ""The report effectively captures the intended bug with clear steps, expected outcomes, and observed behaviors, making it a well-structured bug report.""
}"
"MC-300546","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the necessary setup and actions to observe the intended behavior.","Not Assessed","Not Applicable","Not Applicable","The steps provide a clear and actionable path to reproduce the bug, detailing the necessary setup and actions to observe the intended behavior.","Present","Accurate","The expected behavior is clearly defined, aligning with Minecraft mechanics regarding pillager behavior during a raid.","Present","Sufficient","The observed behavior is detailed enough to understand the specific outcome of the bug, including the passive behavior of the pillagers and the drop from the captain.","The report effectively captures the intended bug with clear steps, expected outcomes, and observed results, making it actionable for reproduction.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5401","0","226","5627","0.00094575","2026-07-11T19:52:19","{
  ""issue_key"": ""MC-300546"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The steps provide a clear and actionable path to reproduce the bug, detailing the necessary setup and actions to observe the intended behavior.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly defined, aligning with Minecraft mechanics regarding pillager behavior during a raid.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is detailed enough to understand the specific outcome of the bug, including the passive behavior of the pillagers and the drop from the captain.""
  },
  ""overall_reason"": ""The report effectively captures the intended bug with clear steps, expected outcomes, and observed results, making it actionable for reproduction.""
}"
"MC-300574","Executable","The steps provide a clear and actionable path to reproduce the bug, detailing the necessary setup and actions to observe the zombie's behavior near a campfire.","Not Assessed","Not Applicable","Not Applicable","The steps provide a clear and actionable path to reproduce the bug, detailing the necessary setup and actions to observe the zombie's behavior near a campfire.","Present","Accurate","The expected behavior is clearly defined, stating that zombies should take damage from the campfire and attempt to move away, which aligns with Minecraft mechanics.","Present","Sufficient","The observed behavior is well described, detailing how the zombie becomes unresponsive when near the campfire, which is the central issue of the report.","The report effectively captures the bug's intent, providing clear steps to reproduce, a well-defined expected behavior, and a sufficient description of the observed behavior.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5442","0","246","5688","0.00096390","2026-07-11T19:52:24","{
  ""issue_key"": ""MC-300574"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The steps provide a clear and actionable path to reproduce the bug, detailing the necessary setup and actions to observe the zombie's behavior near a campfire.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly defined, stating that zombies should take damage from the campfire and attempt to move away, which aligns with Minecraft mechanics.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is well described, detailing how the zombie becomes unresponsive when near the campfire, which is the central issue of the report.""
  },
  ""overall_reason"": ""The report effectively captures the bug's intent, providing clear steps to reproduce, a well-defined expected behavior, and a sufficient description of the observed behavior.""
}"
"MC-300599","Executable","The steps provide a clear and actionable sequence to reproduce the bug, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","The steps provide a clear and actionable sequence to reproduce the bug, requiring only general Minecraft knowledge.","Present","Accurate","The expected behavior is clearly defined and aligns with Minecraft mechanics, stating that all components should be duplicated without any disappearing.","Present","Sufficient","The observed behavior is detailed enough to understand the specific outcome of the bug, describing the disappearance of components and the resulting non-interactive areas.","The report effectively outlines the steps to reproduce the bug, expected behavior, and observed behavior, all of which align with the original issue intent.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5422","0","226","5648","0.00094890","2026-07-11T19:52:36","{
  ""issue_key"": ""MC-300599"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The steps provide a clear and actionable sequence to reproduce the bug, requiring only general Minecraft knowledge.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly defined and aligns with Minecraft mechanics, stating that all components should be duplicated without any disappearing.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is detailed enough to understand the specific outcome of the bug, describing the disappearance of components and the resulting non-interactive areas.""
  },
  ""overall_reason"": ""The report effectively outlines the steps to reproduce the bug, expected behavior, and observed behavior, all of which align with the original issue intent.""
}"
"MC-300602","Executable","The steps provide a clear and actionable path to reproduce the bug, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","The steps provide a clear and actionable path to reproduce the bug, requiring only general Minecraft knowledge.","Present","Accurate","The expected behavior is clearly defined, stating that trees should not grow in water bodies unless they are mangrove trees, which aligns with Minecraft mechanics.","Present","Sufficient","The observed behavior is detailed enough to understand that trees are growing underwater, which contradicts the expected mechanics of tree growth.","The report effectively captures the bug with clear steps, expected behavior, and observed behavior, making it a well-structured report.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5262","0","225","5487","0.00092430","2026-07-11T19:52:40","{
  ""issue_key"": ""MC-300602"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The steps provide a clear and actionable path to reproduce the bug, requiring only general Minecraft knowledge.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly defined, stating that trees should not grow in water bodies unless they are mangrove trees, which aligns with Minecraft mechanics.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is detailed enough to understand that trees are growing underwater, which contradicts the expected mechanics of tree growth.""
  },
  ""overall_reason"": ""The report effectively captures the bug with clear steps, expected behavior, and observed behavior, making it a well-structured report.""
}"
"MC-300611","Executable","The steps provide a clear and actionable path to reproduce the bug, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","The steps provide a clear and actionable path to reproduce the bug, requiring only general Minecraft knowledge.","Present","Accurate","The expected behavior is clearly defined and aligns with Minecraft mechanics regarding the spawning rates of zombified piglins.","Present","Sufficient","The observed behavior is detailed enough to understand the specific outcome of the bug without requiring assumptions.","The report effectively outlines the steps to reproduce the bug, expected behavior, and observed behavior, all of which align with the original issue intent.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5711","0","214","5925","0.00098505","2026-07-11T19:52:46","{
  ""issue_key"": ""MC-300611"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The steps provide a clear and actionable path to reproduce the bug, requiring only general Minecraft knowledge.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly defined and aligns with Minecraft mechanics regarding the spawning rates of zombified piglins.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is detailed enough to understand the specific outcome of the bug without requiring assumptions.""
  },
  ""overall_reason"": ""The report effectively outlines the steps to reproduce the bug, expected behavior, and observed behavior, all of which align with the original issue intent.""
}"
"MC-300612","Executable","The steps provide a clear and actionable path to reproduce the bug, requiring only general game knowledge.","Not Assessed","Not Applicable","Not Applicable","The steps provide a clear and actionable path to reproduce the bug, requiring only general game knowledge.","Present","Accurate","The expected behavior is clearly defined and aligns with Minecraft mechanics regarding mob movement.","Present","Sufficient","The observed behavior is detailed enough to understand the specific outcome of the bug without ambiguity.","The report effectively captures the intended bug with clear steps, expected outcomes, and observed behavior, making it actionable for reproduction.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5596","0","203","5799","0.00096120","2026-07-11T19:52:51","{
  ""issue_key"": ""MC-300612"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The steps provide a clear and actionable path to reproduce the bug, requiring only general game knowledge.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly defined and aligns with Minecraft mechanics regarding mob movement.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is detailed enough to understand the specific outcome of the bug without ambiguity.""
  },
  ""overall_reason"": ""The report effectively captures the intended bug with clear steps, expected outcomes, and observed behavior, making it actionable for reproduction.""
}"
"MC-300614","Executable","The steps provide a clear and actionable sequence to reproduce the bug, requiring only general Minecraft knowledge.","Not Assessed","Not Applicable","Not Applicable","The steps provide a clear and actionable sequence to reproduce the bug, requiring only general Minecraft knowledge.","Present","Accurate","The expected behavior is clearly defined and aligns with Minecraft mechanics regarding food consumption.","Present","Sufficient","The observed behavior is detailed enough to understand the specific outcome of the bug without ambiguity.","The report effectively outlines the steps to reproduce the bug, expected behavior, and observed behavior, all of which are clear and aligned with the original issue intent.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5658","0","210","5868","0.00097470","2026-07-11T19:52:55","{
  ""issue_key"": ""MC-300614"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The steps provide a clear and actionable sequence to reproduce the bug, requiring only general Minecraft knowledge.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly defined and aligns with Minecraft mechanics regarding food consumption.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is detailed enough to understand the specific outcome of the bug without ambiguity.""
  },
  ""overall_reason"": ""The report effectively outlines the steps to reproduce the bug, expected behavior, and observed behavior, all of which are clear and aligned with the original issue intent.""
}"
"MC-300618","Executable","The steps provide a clear and actionable sequence to reproduce the reported issue with netherite tools' durability display.","Not Assessed","Not Applicable","Not Applicable","The steps provide a clear and actionable sequence to reproduce the reported issue with netherite tools' durability display.","Present","Accurate","The expected behavior is clearly defined and aligns with Minecraft mechanics regarding tool durability.","Present","Sufficient","The observed behavior is detailed enough to understand the specific issue with the durability display of the tools.","The report effectively captures the bug's intent, providing clear steps to reproduce, a well-defined expected behavior, and a sufficient description of the observed behavior.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5681","0","214","5895","0.00098055","2026-07-11T19:52:59","{
  ""issue_key"": ""MC-300618"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The steps provide a clear and actionable sequence to reproduce the reported issue with netherite tools' durability display.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly defined and aligns with Minecraft mechanics regarding tool durability.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is detailed enough to understand the specific issue with the durability display of the tools.""
  },
  ""overall_reason"": ""The report effectively captures the bug's intent, providing clear steps to reproduce, a well-defined expected behavior, and a sufficient description of the observed behavior.""
}"
"MC-300647","Executable","The steps provide a clear and actionable path to reproduce the issue of being unable to place torches, aligning with the original intent.","Not Assessed","Not Applicable","Not Applicable","The steps provide a clear and actionable path to reproduce the issue of being unable to place torches, aligning with the original intent.","Present","Accurate","The expected behavior is clearly defined and aligns with Minecraft mechanics regarding torch placement.","Present","Sufficient","The observed behavior is detailed enough to understand the specific outcome of the bug, indicating the inability to place torches.","The report effectively captures the issue of torch placement, providing clear steps, expected outcomes, and observed behavior that align with the original intent.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5471","0","220","5691","0.00095265","2026-07-11T19:53:06","{
  ""issue_key"": ""MC-300647"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The steps provide a clear and actionable path to reproduce the issue of being unable to place torches, aligning with the original intent.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly defined and aligns with Minecraft mechanics regarding torch placement.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is detailed enough to understand the specific outcome of the bug, indicating the inability to place torches.""
  },
  ""overall_reason"": ""The report effectively captures the issue of torch placement, providing clear steps, expected outcomes, and observed behavior that align with the original intent."" 
}"
"MC-300649","Executable","Full rubric post-check: pack metadata, assets, installation/application, and observation are specified.","Not Assessed","Not Applicable","Not Applicable","Full rubric post-check: pack metadata, assets, installation/application, and observation are specified.","Present","Accurate","The expected behavior is clearly defined, stating that overlays should be applied correctly, which aligns with Minecraft's mechanics.","Present","Sufficient","The observed behavior is detailed enough to understand that overlays are not applying as expected, providing specific examples of the issue.","While the expected and observed behaviors are well-defined, the steps to reproduce lack critical information needed to attempt reproduction, leading to a Non-Executable classification. Post-check: Full rubric post-check: pack metadata, assets, installation/application, and observation are specified.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5849","0","237","6086","0.00101955","2026-07-11T19:53:10","{
  ""issue_key"": ""MC-300649"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The steps to reproduce the issue do not specify how to correctly reference the overlay texture in the JSON model, which is critical for reproducing the bug.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly defined, stating that overlays should be applied correctly, which aligns with Minecraft's mechanics.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is detailed enough to understand that overlays are not applying as expected, providing specific examples of the issue.""
  },
  ""overall_reason"": ""While the expected and observed behaviors are well-defined, the steps to reproduce lack critical information needed to attempt reproduction, leading to a Non-Executable classification.""
}"
"MC-300659","Non-Executable","The steps to reproduce do not clearly establish the central trigger of the issue, specifically the inability to download the launcher despite having a valid purchase. The steps assume the user has access to the launcher and account verification without detailing how to address the core issue of the missing launcher.","Irreproducible","Not Applicable","Missing Information","The steps to reproduce do not clearly establish the central trigger of the issue, specifically the inability to download the launcher despite having a valid purchase. The steps assume the user has access to the launcher and account verification without detailing how to address the core issue of the missing launcher.","Present","Accurate","The expected behavior clearly states that users should be able to download and install the Minecraft Launcher without issues, which aligns with the intended functionality of the game.","Present","Sufficient","The observed behavior provides a detailed account of the issues faced by users, including error messages and account verification problems, which clearly illustrate the impact of the bug.","While the expected and observed behaviors are well-defined, the steps to reproduce lack clarity on how to trigger the core issue, making the report non-executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Improved_Final_V19_DevelopmentTuned_RulesV20","210","fp_3be5422b9d","5539","0","279","5818","0.00099825","2026-07-11T19:53:15","{
  ""issue_key"": ""MC-300659"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The steps to reproduce do not clearly establish the central trigger of the issue, specifically the inability to download the launcher despite having a valid purchase. The steps assume the user has access to the launcher and account verification without detailing how to address the core issue of the missing launcher.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior clearly states that users should be able to download and install the Minecraft Launcher without issues, which aligns with the intended functionality of the game.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior provides a detailed account of the issues faced by users, including error messages and account verification problems, which clearly illustrate the impact of the bug.""
  },
  ""overall_reason"": ""While the expected and observed behaviors are well-defined, the steps to reproduce lack clarity on how to trigger the core issue, making the report non-executable."" 
}"
